"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.DM.A28C.01A",0.00507673091653985,0.071979530154821,0.145626168771469,0.291391391569078,0.439541009027914,0,0.0463851695601784
"TCGA.AA.A01T.01A",0.125833681454253,0.0933018646527675,0.146976803847892,0.311794356003144,0.283288517125475,0,0.0388047769164681
"TCGA.AA.A02E.01A",0.0301792828699851,0.163319823688705,0.176455388621124,0.0869893408046612,0.510510075203462,0,0.0325460888120625
"TCGA.CM.5860.01A",0.0479658927126752,0.45638371328911,0.301319762710542,0,0.194330631287673,0,0
"TCGA.A6.6141.01A",0.0601181797070705,0.173090759012564,0.253289416091906,0.349183565767042,0,0,0.164318079421417
"TCGA.AA.A00D.01A",0.163514717710632,0.210041824228522,0.239069761072686,0.142200783085276,0.0269450193772597,0.0142132217364835,0.20401467278914
"TCGA.G4.6628.01A",0.103892564785111,0.646373748010001,0.209583380919829,0,0,0,0.0401503062850587
"TCGA.AA.3688.01A",0.113577384829088,0.441824433910496,0.266697061812996,0,0.00969551842893601,0,0.168205601018484
"TCGA.AA.3492.01A",0.0938425128530888,0.588070786787535,0.280908545748297,0,0.0371781546110785,0,0
"TCGA.AA.3819.01A",0.0357397698826371,0.113411609470468,0.272414690949386,0.304496833803759,0.167545663484804,0,0.106391432408946
"TCGA.A6.2678.01A",0.129451835245182,0.337336836789747,0.392916717363494,0,0.00299585860427023,0,0.137298751997307
"TCGA.AA.3521.01A",0.0455673169903313,0.140517757642875,0.192579378214939,0.193116953744759,0.428030902106176,0,0.000187691300919295
