,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-CH-5761-01A,0.000,0.000,0.003,0.000,0.002,0.000,0.830,0.004,0.040,0.041,0.061,0.017,0.001,0.000,0.000,0.000
TCGA-X4-A8KQ-01A,0.003,0.000,0.004,0.000,0.000,0.000,0.754,0.012,0.044,0.110,0.055,0.016,0.001,0.000,0.000,0.000
TCGA-HC-7210-01A,0.010,0.000,0.006,0.000,0.006,0.000,0.684,0.013,0.078,0.104,0.064,0.034,0.001,0.000,0.000,0.000
TCGA-HC-A6AQ-01A,0.005,0.000,0.004,0.000,0.002,0.000,0.886,0.006,0.015,0.039,0.032,0.009,0.001,0.001,0.000,0.000
TCGA-M7-A725-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.911,0.006,0.012,0.027,0.021,0.016,0.000,0.000,0.000,0.000
TCGA-ZG-A9LU-01A,0.000,0.000,0.005,0.003,0.001,0.000,0.840,0.023,0.016,0.037,0.046,0.026,0.000,0.002,0.000,0.000
TCGA-KK-A6E7-01A,0.000,0.000,0.002,0.000,0.001,0.000,0.907,0.001,0.023,0.013,0.031,0.021,0.001,0.000,0.000,0.000
TCGA-KK-A8IJ-01A,0.005,0.000,0.003,0.000,0.001,0.000,0.871,0.005,0.052,0.008,0.039,0.014,0.002,0.000,0.000,0.000
TCGA-EJ-7331-01A,0.007,0.001,0.008,0.000,0.003,0.000,0.741,0.011,0.066,0.084,0.054,0.017,0.005,0.000,0.000,0.000
TCGA-EJ-7783-01A,0.007,0.003,0.008,0.000,0.006,0.000,0.758,0.010,0.074,0.063,0.055,0.010,0.005,0.000,0.000,0.000
TCGA-J4-A67S-01A,0.013,0.000,0.007,0.001,0.004,0.000,0.876,0.010,0.020,0.017,0.039,0.013,0.001,0.000,0.000,0.000
TCGA-V1-A9OL-01A,0.001,0.000,0.006,0.003,0.007,0.000,0.834,0.013,0.033,0.040,0.042,0.020,0.001,0.000,0.000,0.000
TCGA-HC-7745-01A,0.011,0.000,0.008,0.000,0.009,0.000,0.681,0.023,0.063,0.129,0.054,0.019,0.002,0.001,0.000,0.000
TCGA-MG-AAMC-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.955,0.003,0.006,0.004,0.023,0.007,0.000,0.000,0.000,0.000
TCGA-G9-6348-01A,0.003,0.000,0.005,0.000,0.007,0.000,0.764,0.012,0.071,0.074,0.048,0.014,0.001,0.000,0.000,0.000
TCGA-G9-6338-01A,0.007,0.000,0.003,0.000,0.003,0.000,0.728,0.005,0.035,0.035,0.162,0.017,0.001,0.004,0.000,0.000
TCGA-EJ-7791-01A,0.008,0.000,0.009,0.000,0.004,0.000,0.686,0.010,0.077,0.132,0.052,0.018,0.005,0.000,0.000,0.000
